FECHA,RUT,APORTES,RETIROS,PATRIMONIO,rent_diaria,rent_acum
2017-10-18 00:00:00,aaa,0,0,497270497.29,0.003574566751142,0.084098660525579
2017-10-19 00:00:00,aaa,0,0,495917066.45,-0.00272171956184,0.081148047994263
2017-10-20 00:00:00,aaa,0,0,498098993.02,0.004399781168289,0.085904862815961
2017-10-21 00:00:00,aaa,0,0,498098993.02,0,0.085904862815961
2017-10-22 00:00:00,aaa,0,0,498098993.02,0,0.085904862815961
2017-10-23 00:00:00,aaa,0,0,501376298.9,0.006579627595972,0.093049712417944
2017-10-24 00:00:00,aaa,0,0,500652506.06,-0.001443611996794,0.091471772740006
2017-10-25 00:00:00,aaa,0,0,498567113.69,-0.00416534890919,0.086925411982012
2017-10-26 00:00:00,aaa,0,0,499279800.49,0.001429470136378,0.088479139398911
2017-10-27 00:00:00,aaa,0,0,499279800.49,0,0.088479139398911
2017-10-28 00:00:00,aaa,0,0,499279800.49,0,0.088479139398911
2017-10-29 00:00:00,aaa,0,0,499279800.49,0,0.088479139398911
2017-10-30 00:00:00,aaa,0,0,502547915.83,0.006545659040868,0.095603952718513
2017-10-31 00:00:00,aaa,0,0,502570385.66,4.47118161119864E-05,0.095652939160979
2017-11-01 00:00:00,aaa,0,0,501569275.66,-0.00199197968795,0.093470420761127
2017-11-02 00:00:00,aaa,0,0,499710654.15,-0.003705612764168,0.089418442812715
2017-11-03 00:00:00,aaa,0,0,498520742.51,-0.002381201261406,0.08682431824249
2017-11-04 00:00:00,aaa,0,0,498520742.51,0,0.08682431824249
2017-11-05 00:00:00,aaa,0,0,498520742.51,0,0.08682431824249
2017-11-06 00:00:00,aaa,0,0,501176201.33,0.005326676692789,0.092613480007629
2017-11-07 00:00:00,aaa,0,0,499620259.64,-0.00310458015738,0.089221373877912
2017-11-08 00:00:00,aaa,0,0,499872478.53,0.000504821181955,0.089771235899283
2017-11-09 00:00:00,aaa,0,0,499424124.39,-0.000896937037459,0.088793779715448
2017-11-10 00:00:00,aaa,0,0,498760170.69,-0.001329438582509,0.087346295256298
2017-11-11 00:00:00,aaa,0,0,498760170.69,0,0.087346295256298
2017-11-12 00:00:00,aaa,0,0,498760170.69,0,0.087346295256298
2017-11-13 00:00:00,aaa,0,0,496757601.41,-0.004015094623994,0.082980496991794
2017-11-14 00:00:00,aaa,0,0,495401327.49,-0.002730252976805,0.080023686266061
2017-11-15 00:00:00,aaa,0,0,493851328.24,-0.003128774922452,0.076644535240818
